Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8868675766,JNK2553,NY,PAS,07/02/2022,37,SUBN,HONDA,T,60790,33910,33940,20231216,100.0,100,100,370898,T402,Y,0116P,0100P,Q,F,114-06,Rockaway Beach Blvd,,0,408,H1,,YYYYYY,0900A,0800P,GY,,2013,455824,0,V,37-Expired Parking Meter,,,
8892541961,KNS1812,NY,PAS,07/24/2022,40,SUBN,AUDI,T,17110,12210,12310,20230523,9.0,9,9,341292,T800,A2,0004A,,NY,F,615,E 6th St,,0,408,E2,,YYYYYYY,,,WH,,2021,,0,A,40-Fire Hydrant,,,
8897782292,66115JW,NY,COM,07/15/2022,20,VAN,WORKH,T,26990,27990,13113,88888888,5.0,5,5,373130,T102,J,0942A,,NY,O,48,Mulberry St,,0,408,D,,YYYYYY,0800A,0600P,BROWN,,2007,,0,06,20-No Parking (Com Plate),,,
8837690101,XLYZ16,NJ,PAS,07/26/2022,21,DELV,HIN,T,10210,17530,17550,88888888,13.0,13,13,373763,T102,B,0745A,,NY,F,381,3rd Ave,,0,408,D1,,YYYYYY,0730A,0800A,WHITE,,0,,0,09,21-No Parking (street clean),,,
8853931401,HCZ2346,NY,PAS,07/22/2022,21,SUBN,HONDA,T,17090,54690,37790,20240221,107.0,107,107,353179,T402,B,0837A,,Q,O,139-12,84th Dr,,0,408,D1,,Y,0830A,1000A,BK,,2006,,0,11,21-No Parking (street clean),,,
8870466851,KNE5933,NY,PAS,07/01/2022,71,4DSD,HONDA,T,23190,12610,21990,20230520,6.0,6,6,373745,T102,R,0146P,,NY,F,470,Hudson St,,0,408,J6,,YYYYYYY,,,BK,,2019,,0,57,71A-Insp Sticker Expired (NYS),,,
8884721600,66854MM,NY,COM,06/28/2022,20,VAN,SUBAR,T,10410,0,0,20230331,19.0,19,19,357097,T103,J,1117A,,NY,I,E,5th Ave,20ft S/of E 71st St,0,408,D,,YYYYY,0700A,0700P,BL,,2019,,0,61,20-No Parking (Com Plate),,,
8876799990,B78MYP,NJ,PAS,07/07/2022,20,SUBN,CHEVR,T,21130,50,93250,88888888,84.0,84,84,361069,T301,E,0146P,,K,F,365,Bridge St,,0,408,D,,YYYYYYY,,,BLACK,,0,,0,03,20A-No Parking (Non-COM),,,
8876797981,JLF5043,NY,PAS,07/02/2022,71,4DSD,KIA,T,80430,67030,64830,20230731,77.0,77,77,361069,T301,E,0715A,,K,F,732,St Marks Ave,,0,408,J6,,YYYYYYY,,,WH,,2013,,0,O,71A-Insp Sticker Expired (NYS),,,
8887983719,AW87550,CT,PAS,07/19/2022,38,SUBN,ROVER,T,27590,31490,19890,88888888,7.0,7,7,373790,T105,I,0855P,,NY,F,191,Orchard St,,0,408,H1,,YYYYYY,0900A,1200A,GREY,,0,101077,0,076,38-Failure to Dsplay Meter Rec,,,
8816737244,28783MM,NY,COM,07/05/2022,47,DELV,HIN,T,10810,34850,34870,20221031,18.0,18,18,345536,MTTF,B,1002A,,NY,O,918,8th Ave,,0,408,L2,,YYYYYY,0700A,0700P,WH,,2018,,0,01,47-Double PKG-Midtown(Com Veh),,,
8854590186,67969PC,NY,APP,07/18/2022,47,DELV,KENWO,T,10810,34190,34210,20230131,10.0,10,10,371752,T102,G,1018A,,NY,O,228,8th Ave,,0,408,L2,,YYYYYY,0700A,0700P,WH,,2013,,0,99,47-Double PKG-Midtown(Com Veh),,,
8857639708,XJCL31,NJ,PAS,06/28/2022,31,VAN,ME/BE,T,17610,25390,27800,88888888,14.0,14,14,369626,T102,P,1220P,,NY,F,23,E 31st St,,0,408,L3,,YYYYY,0800A,0600P,GREY,,0,,0,99,31-No Stand (Com. Mtr. Zone),,,
8879320555,GXT8539,NY,PAS,07/23/2022,20,SUBN,ME/BE,T,28590,0,0,20230423,109.0,109,109,331844,T401,R,0251P,,Q,I,S,Ash Ave,20ft E/of 147th St,0,408,D,,YYYYYYY,,,WH,,2012,,0,07-P,20A-No Parking (Non-COM),,,
8881784993,FMF5108,NY,PAS,07/15/2022,14,SUBN,JEEP,T,36550,10410,24690,20230418,32.0,32,32,354084,T103,M,0232P,,NY,F,34,W 139th St,,0,408,C,,YYYYY,0800A,0300P,RD,,2020,,0,P,14-No Standing,,,
8854510324,HGJ6612,NY,PAS,07/12/2022,31,SUBN,ROVER,T,25390,17550,17570,20221018,13.0,13,13,374540,T102,M,0525P,,NY,F,80,Madison Ave,,0,408,L3,,YYYYY,0700A,0700P,WH,,2019,,0,03,31-No Stand (Com. Mtr. Zone),,,
8892540269,DRV6371,NY,PAS,07/19/2022,14,SUBN,LEXUS,T,12210,17050,17070,20240706,9.0,9,9,341292,T800,A2,0907P,,NY,F,46,Avenue B,,0,408,C,,YYYYYYY,,,WH,,2013,,0,B,14-No Standing,,,
8867098196,J36PYX,NJ,PAS,07/23/2022,31,SUBN,FORD,T,34370,10065,11110,88888888,10.0,10,10,367905,MTTF,G,0334P,,NY,F,554,W 30th St,,0,408,L3,,YYYYYY,0700A,1000P,WHITE,,0,,0,08,31-No Stand (Com. Mtr. Zone),,,
8884219668,49BG54,NY,LMB,07/14/2022,61,MOPD,NIU,T,17230,10210,10110,20230430,9.0,9,9,367947,T102,J,0255P,,NY,O,201,E 12th St,,0,408,M1,,YYYYYYY,,,BLUE,,2022,,0,15,61-Wrong Way,,,
8890433565,JBR7501,NY,PAS,06/29/2022,70,4DSD,TESLA,T,10210,17550,17570,20220627,13.0,13,13,370279,T102,O,0436P,,NY,F,402,3rd Ave,,0,408,J3,,YYYYYYY,,,GY,,2018,,0,99,70A-Reg. Sticker Expired (NYS),,,
8876494560,12600NB,NY,COM,07/08/2022,69,VAN,FORD,T,34470,10610,10810,20230228,14.0,14,14,365882,T106,J,1238P,,NY,F,208,W 35th St,,0,408,H1,,YYYYY,0600A,0600P,WH,,2018,106700,0,1008,69-Fail to Dsp Prking Mtr Rcpt,,,
8851678510,HZL8130,NY,PAS,06/29/2022,38,SUBN,HONDA,T,64730,9030,6280,20220528,66.0,66,66,366470,T302,P,0303P,,K,F,4908,New Utrecht Ave,,0,408,H1,,YYYYY,0800A,0700P,BL,,2022,314013,0,01,38-Failure to Dsplay Meter Rec,,,
8892551243,LRJ6082,PA,PAS,07/23/2022,21,SUBN,HONDA,T,9840,9790,9890,88888888,108.0,108,108,365370,T401,I,0812A,,Q,F,42-04,43rd Ave,,0,408,D1,,YYYYYY,0800A,0830A,RED,,0,,0,52-A,21-No Parking (street clean),,,
8854587618,XBHV73,NJ,PAS,07/07/2022,14,VAN,FORD,T,34430,10410,13610,88888888,13.0,13,13,371752,T102,G,0358P,,NY,F,1-25,W 33rd St,,0,408,C,,YYYYYYY,,,YELLO,,0,,0,99,14-No Standing,,,
8853827531,CS5L5N,MO,PAS,07/12/2022,37,4DSD,MAZDA,T,8690,8390,8540,20238888,114.0,114,114,372282,T401,P,1037A,1030A,Q,F,33-13,36th Ave,,20220712,408,H1,,YYYYYY,0830A,0700P,GREY,,0,424124,0,28-A,37-Expired Parking Meter,,,
8885120600,16242TC,NY,TRC,07/19/2022,14,TRAC,PETER,T,10510,0,0,20230430,14.0,14,14,371216,T102,D,0700A,,NY,I,E,6th Ave,60ft S/of W 33rd St,0,408,C,,YYYYYYY,,,BL,,2014,,0,99,14-No Standing,,,
8871838749,72240NA,NY,COM,07/08/2022,19,VAN,FORD,T,7790,8640,8740,20221130,114.0,114,114,368595,T401,H,0235P,,Q,F,35-25,30th Ave,,0,408,C3,,YYYYYYY,,,WH,,2021,,0,30,19-No Stand (bus stop),,,
8866230522,H16700,NY,PAS,07/02/2022,38,SUBN,HONDA,T,33990,60790,35290,20240426,100.0,100,100,353451,T402,E,0238P,,Q,O,217,Beach 116th St,,0,408,H1,,YYYYYY,0830A,0700P,WH,,2019,456958,0,SC1,38-Failure to Dsplay Meter Rec,,,
8871837587,KUY6351,NY,PAS,07/02/2022,38,SUBN,FORD,T,39595,6190,6440,20240302,109.0,109,109,368595,T401,H,0459P,,Q,F,18-17,College Point Blvd,,0,408,H1,,YYYYYY,0900A,0700P,BK,,2015,448134,0,08,38-Failure to Dsplay Meter Rec,,,
8840678906,33755MJ,NY,COM,07/16/2022,84,VAN,FRUEH,T,34630,0,0,20230630,14.0,14,14,366558,T106,L,1238P,,NY,I,N,W 43rd St,75ft E/of Broadway,0,408,K7,,YYYYYYY,,,YW,,2017,,0,25,84-Platform lifts in low posit,,,
8859431141,KXL6817,NY,PAS,07/26/2022,14,4DSD,NISSA,T,29220,27300,21820,20240613,52.0,52,52,369656,T201,O,0707A,,BX,O,133,E Fordham Rd,,0,408,C,,YYYYY,0700A,1000A,BK,,2012,,0,52,14-No Standing,,,
8889711814,83141ME,NY,COM,06/28/2022,20,VAN,FRUEH,T,34350,10065,11110,88888888,14.0,14,14,369614,T102,D,0254P,,NY,F,508,W 29th St,,0,408,D,,YYYYY,0800A,0600P,WHITE,,2005,,0,99,20-No Parking (Com Plate),,,
8882818007,FTJ7386,NY,PAS,07/05/2022,50,SUBN,AUDI,T,0,0,0,20231122,111.0,111,111,361367,T401,R,0500P,,Q,I,N,Bell Blvd,0ft W/of 41st Ave,0,408,E5,,YYYYYYY,,,GY,,2009,,0,44-A,50-Crosswalk,,,
8853249055,KVE9877,NY,PAS,07/05/2022,38,4DSD,TOYOT,T,8590,8940,9090,20240120,114.0,114,114,366568,T401,Q,1013A,,Q,O,37-11,35th Ave,,0,408,H1,,YYYYYY,0900A,0700P,GY,,2012,426410,0,31-A,38-Failure to Dsplay Meter Rec,,,
8890437807,KBU1808,NY,OMS,07/22/2022,38,4DSD,NISSA,T,24890,17510,17530,20230930,13.0,13,13,370279,T102,O,0532P,,NY,F,90,Lexington Ave,,0,408,H1,,YYYYYY,0800A,0700P,GY,,2022,105613,0,99,38-Failure to Dsplay Meter Rec,,,
8881786230,97838MK,NY,COM,07/19/2022,48,UTIL,FORD,T,11710,36430,36450,20240228,26.0,26,26,354084,T103,M,0227P,,NY,F,1496,Amsterdam Ave,,0,408,E9,,YYYYYYY,,,WH,,2003,,0,W,48-Bike Lane,,,
8849567613,AW353F,NJ,PAS,07/26/2022,84,TRAC,INTER,T,10610,34330,34350,88888888,13.0,13,13,368561,T102,A,0551A,,NY,F,330,7th Ave,,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,E,84-Platform lifts in low posit,,,
8884670007,KUG9911,NY,PAS,06/29/2022,20,SUBN,FORD,T,10040,0,0,20240124,108.0,108,108,371173,T401,B,0204P,,Q,I,N,44th Rd,5ft W/of 23rd St,0,408,D,,YYYYY,0800A,0600P,GY,,0,,0,V,20A-No Parking (Non-COM),,,
8875742108,54300MN,NY,COM,07/18/2022,19,VAN,FORD,T,17810,0,0,88888888,14.0,14,14,369649,T106,P,0509P,,NY,I,S,E 41st St,22ft W/of Park Ave,0,408,C3,,YYYYYYY,,,BROWN,,2019,,0,1003,19-No Stand (bus stop),,,
8843146476,ZGP3831,PA,PAS,07/14/2022,74,TRAC,FRUEH,T,17190,10210,10110,20161288,9.0,9,9,365366,T102,K,0959A,,NY,O,129,E 10th St,,0,408,J2,,YYYYYYY,,,WHITE,,0,,0,36,74A-Improperly Displayed Plate,,,
8882085510,JRS9333,NY,PAS,07/22/2022,70,SUBN,JEEP,T,23190,13210,13113,20220623,6.0,6,6,365914,T105,C,0500P,,NY,O,599,Hudson St,,0,408,J3,,YYYYYYY,,,WH,,2021,,0,018,70A-Reg. Sticker Expired (NYS),,,
8871580291,KPF9616,NY,PAS,07/01/2022,70,4DSD,INFIN,T,13430,86030,75430,20230606,77.0,77,77,354093,T301,M,0358P,,K,F,1680,Atlantic Ave,,0,408,J3,,YYYYYYY,,,WHITE,,2012,,0,C,70-Reg. Sticker Missing (NYS),,,
8896512475,HFY4221,NY,PAS,07/13/2022,75,4DSD,ACURA,T,7990,37590,38110,20220620,115.0,115,115,345381,T401,M,0617A,,Q,O,109-04,31st Ave,,0,408,J5,,YYYYYYY,,,SILVE,,2019,,0,R,75-No Match-Plate/Reg. Sticker,,,
8876448056,96H670,WV,PAS,07/19/2022,21,4DSD,KIA,T,17390,31710,12310,20220788,13.0,13,13,371237,T102,N,1212P,,NY,O,601,E 20th St,,0,408,D1,,Y  Y,1130A,0100P,GREY,,0,,0,99,21-No Parking (street clean),,,
8856297541,68742MB,NY,COM,07/13/2022,82,VAN,CHEVR,T,10110,18570,18590,20240511,19.0,19,19,368477,T103,II,1211P,,NY,F,1534,2nd Ave,,0,408,K1,,YYYYYYY,,,GREY,,2017,,0,31,82-Unaltered Commerc Vehicle,,,
8858134382,CYE9020,NY,PAS,06/30/2022,21,SUBN,TOYOT,T,59890,12690,12590,20221011,104.0,104,104,330142,T402,L,1107A,,Q,F,6013,Putnam Ave,,0,408,D1,,Y,1100A,1230A,GY,,2017,,0,01,21-No Parking (street clean),,,
8816737256,16205TC,NY,TRC,07/06/2022,19,TRAC,PETER,T,10610,40404,40404,20230131,18.0,18,18,345536,MTTF,B,0745A,,NY,F,1016,7th Ave,,0,408,C3,,YYYYYYY,,,BL,,2013,,0,01,19-No Stand (bus stop),,,
8858785332,S1191662,GA,PAS,06/28/2022,20,SUBN,CHRYS,T,59020,74400,74400,20220788,46.0,46,46,365371,T201,C,0242P,,BX,F,1473,Popham Ave,,0,408,D,,YYYYYYY,,,BLACK,,0,,0,W,20A-No Parking (Non-COM),,,
8852240731,3027328,ME,PAS,07/05/2022,20,TRLR,PETER,T,0,0,0,20228888,50.0,50,50,373765,T201,R,0151P,,BX,I,W,W Gun Hill Rd,500ft N/of Gates Pl,0,408,D,,YYYYYY,1000A,0700P,RED,,0,,0,50,20A-No Parking (Non-COM),,,
8887982946,A36PBF,NJ,PAS,07/15/2022,38,SUBN,PORSC,T,10510,13310,14110,88888888,6.0,6,6,373790,T105,I,0820P,,NY,O,290,6th Ave,,0,408,H1,,YYYYYY,0730A,1000P,BLACK,,0,105549,0,056,38-Failure to Dsplay Meter Rec,,,
8862298160,KNN2446,NY,PAS,07/05/2022,71,4DSD,AUDI,T,15920,10920,10095,20240510,41.0,41,41,371736,T201,C,0133P,,BX,F,957,Bruckner Blvd,,0,408,J6,,YYYYYYY,,,BL,,2018,,0,41,71-Insp. Sticker Missing (NYS,,,
8887926979,68134MM,NY,COM,06/30/2022,19,VAN,ME/BE,T,6880,10830,10880,20230531,62.0,62,62,358842,T302,E,0339P,,K,F,8512,18th Ave,,0,408,C3,,YYYYYYY,,,WH,,2019,,0,06,19-No Stand (bus stop),,,
8853826198,AEX6695,NY,PAS,06/29/2022,21,SUBN,CHRYS,T,10090,29390,62590,20220729,108.0,108,108,372282,T401,P,1146A,,Q,F,39-77,44th St,,0,408,D1,,Y,1130A,0100P,RD,,2012,,0,38-A,21-No Parking (street clean),,,
8885019183,KSF4457,NY,PAS,07/22/2022,38,SUBN,TOYOT,T,16290,8790,61090,20231005,110.0,110,110,345451,T401,H,0248P,,Q,O,37-61,78th St,,0,408,H1,,YYYYYY,0900A,0700P,BL,,2021,403780,0,10-P,38-Failure to Dsplay Meter Rec,,,
8877987364,BKNY2,CA,PAS,07/05/2022,14,SUBN,TOYOT,T,73690,72730,69330,20220988,77.0,77,77,355161,T301,N,0413P,,K,O,113,Rogers Ave,,0,408,C,,YYYYY,0400P,0700P,BLACK,,0,,0,Q,14-No Standing,,,
8884724790,79662MK,NY,COM,07/16/2022,84,TRAC,VOLVO,T,15710,35710,35770,20220930,24.0,24,24,357097,T103,J,0849A,,NY,F,775,Columbus Ave,,0,408,K7,,YYYYYYY,,,GR,,2018,,0,57,84-Platform lifts in low posit,,,
8854185942,69888PC,NY,APP,07/25/2022,47,REFG,HIN,T,10910,34510,34530,20230331,14.0,14,14,370856,T106,L,1252P,,NY,F,496,9th Ave,,0,408,L2,,YYYYYY,0700A,0700P,WH,,2019,,0,12,47-Double PKG-Midtown(Com Veh),,,
8874544479,HJP2582,NY,PAS,07/22/2022,40,VAN,FORD,T,18490,8440,8590,20221018,115.0,115,115,341921,T401,M,1107P,,Q,F,34-22,92nd St,,0,408,E2,,YYYYYYY,,,BL,,2009,,0,Z,40-Fire Hydrant,,,
8878027522,JDY9279,NY,PAS,07/23/2022,40,SUBN,CHRYS,T,9540,20190,20490,20221024,110.0,110,110,355249,T401,L,0620A,,Q,F,108-23,41st Ave,,0,408,E2,,YYYYYYY,,,GY,,2017,,0,L-AM,40-Fire Hydrant,,,
8850823680,35407MB,NY,COM,07/21/2022,72,DELV,WORKH,T,34250,0,0,88888888,10.0,10,10,370270,T102,K,0347P,,NY,I,N,W 24th St,15ft E/of 8th Ave,0,408,J7,,YYYYYYY,,,BROWN,,2011,,0,12,72-Insp Stkr Mutilated,,,
8886819330,LWK4747,PA,PAS,07/21/2022,38,4DSD,HONDA,T,14920,43720,71690,88888888,50.0,50,50,371245,T201,E,1046A,,BX,F,5543,Broadway,,0,408,H1,,YYYYYY,0800A,0700P,SILVE,,0,214674,0,01,38-Failure to Dsplay Meter Rec,,,
8862296915,KHH8473,NY,PAS,06/30/2022,20,4DSD,KIA,T,0,0,0,20221228,45.0,45,45,371736,T201,C,0200P,,BX,I,E,Stillwell Ave,10ft S/of Palmer Ave,0,408,D,,YYYYYYY,,,GY,,2021,,0,45,20A-No Parking (Non-COM),,,
8877162521,GMG9007,NY,PAS,07/25/2022,20,SUBN,ROVER,T,34250,10065,11110,20240228,10.0,10,10,359594,T102,C,0814A,,NY,O,535,W 24th St,,0,408,D,,YYYYY,0800A,0600P,GY,,2019,,0,16,20A-No Parking (Non-COM),,,
8847599076,88256MH,NY,COM,07/05/2022,84,REFG,INTER,T,14710,97510,27240,20230430,1.0,1,1,366488,T111,X,0755A,,NY,F,345,Chambers St,,0,408,K7,,YYYYYYY,,,WH,,2016,,0,X,84-Platform lifts in low posit,,,
8867427453,A96GBG,NJ,PAS,07/09/2022,17,SUBN,BMW,T,22690,76950,76950,88888888,60.0,60,60,350416,T302,I,0330P,,K,I,,Brighton Beach Lot,,0,408,C4,,YYYYYYY,,,BLACK,,0,,0,41,17-No Stand (exc auth veh),,,
8879899880,70BD27,NY,LMB,07/23/2022,51,MOPD,NIU,T,18630,45590,19790,20230430,19.0,19,19,356262,T103,II,0804A,,NY,F,515,E 82nd St,,0,408,E3,,YYYYYYY,,,BLUE,,0,,0,05,51-Sidewalk,,,
8854585531,3328965B,IL,PAS,06/30/2022,31,VAN,FORD,T,34230,10410,10510,88888888,13.0,13,13,371752,T102,G,0326P,,NY,F,24,W 23rd St,,0,408,L3,,YYYYYY,0700A,0700P,WHITE,,0,,0,99,31-No Stand (Com. Mtr. Zone),,,
8875433562,92BF73,NY,LMB,06/28/2022,31,MOPD,NIU,T,17810,0,0,20230430,18.0,18,18,350424,T106,L,0456P,,NY,I,S,E 41st St,60ft E/of 5th Ave,0,408,L3,,YYYYYY,0700A,0700P,BLACK,,2019,,0,99,31-No Stand (Com. Mtr. Zone),,,
8870761629,CYT3995,NY,PAS,07/15/2022,21,SUBN,TOYOT,T,12310,17290,17310,20240718,13.0,13,13,371749,T102,N,1205P,,NY,F,251,Avenue C,,0,408,D1,,Y  Y,1130A,0100P,GY,,2004,,0,99,21-No Parking (street clean),,,
8896098750,JHK1373,NY,PAS,06/29/2022,20,4DSD,ME/BE,T,7940,8790,8990,20230421,114.0,114,114,371159,T401,P,0335P,,Q,O,37-05,30th St,,0,408,D,,YYYYY,0800A,0600P,BK,,2019,,0,25-P,20A-No Parking (Non-COM),,,
8849486066,5099251,NH,PAS,07/06/2022,21,4DSD,HYUND,T,15710,35850,35870,20230188,24.0,24,24,346020,T103,A,0711A,,NY,F,912,Columbus Ave,,0,408,D1,,YYYYYY,0700A,0730A,WHITE,,0,,0,18,21-No Parking (street clean),,,
8857177774,SDX248,SC,PAS,06/30/2022,38,SUBN,CHEVR,T,38470,25250,29600,20221188,122.0,122,122,359587,T303,A,0817A,,R,O,299,Mason Ave,,0,408,H1,,YYYYYY,0800A,0800P,WHITE,,0,504892,0,06-A,38-Failure to Dsplay Meter Rec,,,
8878696171,XJNW84,NJ,PAS,07/06/2022,38,VAN,RAM,T,8790,8640,8740,88888888,114.0,114,114,371241,T401,P,1224P,,Q,O,35-15,37th Ave,,0,408,H1,,YYYYYY,0800A,0700P,WHITE,,0,423800,0,26,38-Failure to Dsplay Meter Rec,,,
8839842720,RDN2114,TX,PAS,06/29/2022,20,SUBN,TOYOT,T,65320,12550,26670,20228888,41.0,41,41,371166,T201,H,1034A,,BX,F,1079,Southern Blvd,,0,408,D,,YYYYYYY,,,GREY,,0,,0,04,20A-No Parking (Non-COM),,,
8875931215,KNB1947,NY,PAS,07/05/2022,38,4DSD,HONDA,T,7790,8940,9090,20230615,114.0,114,114,368584,T401,Q,1048A,,Q,F,37-07,30th Ave,,0,408,H1,,YYYYYY,0830A,0700P,GY,,2008,424830,0,52-A,38-Failure to Dsplay Meter Rec,,,
8896515567,AW28829,CT,PAS,07/20/2022,21,4DSD,CHEVR,T,8140,6590,42490,88888888,114.0,114,114,345381,T401,M,0743A,,Q,F,21-15,31st St,,0,408,D1,,YYYYYY,0730A,0800A,SILVE,,0,,0,W,21-No Parking (street clean),,,
8841723592,LLM6746,PA,PAS,07/05/2022,46,4DSD,DODGE,T,36010,10410,24690,20228888,28.0,28,28,355183,T103,D,0655A,,NY,O,71,W 112th St,,0,408,F1,,YYYYYYY,,,GREY,,0,,0,CC1,46A-Double Parking (Non-COM),,,
8868542407,14903MN,NY,COM,07/15/2022,14,VAN,KENWO,T,16890,50890,29490,20230731,110.0,110,110,366544,T401,H,1255P,,Q,O,40-44,82nd St,,0,408,C,,YYYYYYY,,,BL,,2020,,0,11-P,14-No Standing,,,
8885641775,45255ML,NY,COM,07/07/2022,14,VAN,FORD,T,7190,0,0,20240531,108.0,108,108,368555,T401,B,0134P,,Q,I,W,24th St,50ft S/of 43rd Ave,0,408,C,,YYYYYYY,,,WH,,2018,,0,D,14-No Standing,,,
8855128103,80789MN,NY,COM,06/29/2022,46,VAN,FORD,T,18950,25390,27790,20240430,23.0,23,23,365935,T103,P,1206P,,NY,F,65,E 99th St,,0,408,F1,,YYYYYYY,,,WH,,2020,,0,04,46B-Double Parking (Com-100Ft),,,
8886377472,Z49PNN,NJ,PAS,07/13/2022,38,SUBN,JEEP,T,12390,0,0,88888888,108.0,108,108,373270,T401,P,1259P,,Q,I,W,59th St,35ft N/of Roosevelt,0,408,H1,,YYYYYY,0900A,0700P,BLACK,,0,414661,0,52-A,38-Failure to Dsplay Meter Rec,,,
8897644132,27936NB,NY,COM,07/26/2022,53,DELV,FRUEH,T,21690,31890,15510,20230430,7.0,7,7,373265,T102,I,0814A,,NY,F,407,Grand St,,0,408,F6,,YYYYYYY,,,WH,,2019,,0,21,53-Safety Zone,,,
8870845242,6FN925,MA,PAS,07/19/2022,21,SUBN,FORD,T,36150,25690,26490,20240588,28.0,28,28,353177,T103,GG,0910A,,NY,F,364,W 119th St,,0,408,D1,,Y  Y,0830A,1000A,RED,,0,,0,21,21-No Parking (street clean),,,
8896693482,JNF2869,NY,PAS,07/13/2022,21,SUBN,TOYOT,T,20390,21690,13810,20240105,7.0,7,7,356550,T800,B2,0108A,,NY,O,66,Essex St,,0,408,D1,,Y Y Y,1200A,0300A,BK,,2022,,0,D,21-No Parking (street clean),,,
8890530431,KAE4949,NY,OMS,07/02/2022,37,SUBN,CHRYS,T,13590,0,0,20230930,1.0,1,1,367884,T105,I,1259P,1212P,NY,I,N,Broad St,75ft E/of Water St,20220702,408,H1,,Y,0900A,0700P,GY,,2022,100031,0,034,37-Expired Parking Meter,,,
8868316778,22101MM,NY,COM,07/13/2022,69,VAN,FRUEH,T,34290,13610,10510,88888888,13.0,13,13,363581,T102,K,1035A,,NY,O,15,W 26th St,,0,408,H1,,YYYYY,0700A,0700P,BROWN,,2019,107144,0,14,69-Fail to Dsp Prking Mtr Rcpt,,,
8849693515,DJP8104,NY,PAS,07/25/2022,21,2DSD,ME/BE,T,24240,8590,40690,20230830,109.0,109,109,374622,T401,S,1147A,,Q,F,35-54,164th St,,0,408,D1,,Y,1100A,1230A,RD,,2006,,0,01-A,21-No Parking (street clean),,,
8846783463,HSL2933,NY,PAS,06/30/2022,38,SUBN,CHRYS,T,6880,9080,9130,20230712,66.0,66,66,359630,T302,I,1240P,,K,F,5003,18th Ave,,0,408,H1,,YYYYY,0830A,0700P,BL,,2020,304559,0,40,38-Failure to Dsplay Meter Rec,,,
8859430501,B84NYH,NJ,PAS,07/22/2022,21,4DSD,BMW,T,47420,52220,61220,88888888,47.0,47,47,369656,T201,O,1022A,,BX,F,1816,Lurting Ave,,0,408,D1,,Y  Y,0930A,1100A,BLUE,,0,,0,12,21-No Parking (street clean),,,
8849277763,87241MK,NY,COM,06/29/2022,21,VAN,CHEVR,T,19540,8590,8790,88888888,115.0,115,115,363120,T401,E,0903A,,Q,F,35-40,102nd St,,0,408,D1,,Y,0830A,1000A,WHITE,,2017,,0,16-A,21-No Parking (street clean),,,
8860223192,FFL7902,NY,PAS,07/08/2022,20,SUBN,DODGE,T,78330,18630,34130,20221008,90.0,90,90,350428,T301,D,0707A,,K,F,145,S 3rd St,,0,408,D,,YYYYYYY,,,RD,,2018,,0,V,20A-No Parking (Non-COM),,,
8883089753,GGW9610,NY,PAS,07/12/2022,38,4DSD,HONDA,T,47150,40995,41750,20230819,122.0,122,122,368476,T303,A,1123A,,R,O,500,Seaview Ave,,0,408,H1,,YYYYYY,0800A,0800P,BK,,2021,504892,0,07-A,38-Failure to Dsplay Meter Rec,,,
8860222930,D226SD,FL,PAS,07/07/2022,21,SUBN,HONDA,T,80430,0,0,88888888,73.0,73,73,350428,T301,D,0922A,,K,I,N,St Marks Ave,30ft E/of Thomas S B,0,408,D1,,Y  Y,0900A,1030A,GREY,,0,,0,L,21-No Parking (street clean),,,
8865137356,HYR9689,NY,PAS,07/02/2022,20,SUBN,TOYOT,T,9140,0,0,20220618,109.0,109,109,348588,T740,F,1053A,,Q,I,N,39th Ave,50ft E/of Janet Pl,0,408,D,,YYYYYYY,,,BK,,2016,,0,07,20A-No Parking (Non-COM),,,
8861074595,HFF6728,NY,PAS,07/01/2022,71,PICK,FORD,T,11280,5280,46940,20240630,68.0,68,68,365358,T302,Q,0915A,,K,F,332,94th St,,0,408,J6,,YYYYYYY,,,BK,,2012,,0,32,71A-Insp Sticker Expired (NYS),,,
8870466309,98620MB,NY,COM,06/29/2022,37,VAN,CHEVR,T,17170,32645,13610,20240331,6.0,6,6,373745,T102,R,0313P,0132P,NY,F,40,E 9th St,,0,408,H1,,YYYYYY,0900A,0700P,WH,,2008,106861,0,55,37-Expired Parking Meter,,,
8874427712,95739MH,NY,COM,07/14/2022,37,VAN,FORD,T,10210,0,0,20231231,19.0,19,19,373703,T103,JJ,0219P,0911A,NY,I,E,3rd Ave,15ft N/of E 81st St,20220714,408,H1,,YYYYYY,0900A,0700P,WH,,2011,114537,0,07,37-Expired Parking Meter,,,
